building_id,raw_noise_day_dba,raw_noise_night_dba,raw_daylight_klx,raw_view_sky_sr,raw_view_greenery_sr,raw_poi_count,noise_lden,noise_lnight,daylight,view_sky,view_greenery,location_poi
1887,70.5493750448194,59.32457710040539,1.9934612373447915,0.031139663855932816,0.024149646803646722,632.0,70.5493750448194,59.32457710040539,1000.0,2.456507018962926,1.8725408103584715,86.69954577482748
1888,45.24128120601222,34.917592038487726,1.8310119471679112,0.03322547826073864,0.01721158887563098,124.0,45.24128120601222,34.917592038487726,1000.0,2.621050147924265,1.3345703497354704,64.8964463809323
1889,45.07566289252054,37.1285983361522,1.8413939030887112,0.03633352135758016,0.015554908419433381,106.0,45.07566289252054,37.1285983361522,1000.0,2.8662335807947463,1.2061129114476008,62.80660338206703
1890,46.00577213022629,36.12798471383557,1.9406988462657786,0.035002746252655176,0.014210411694761747,70.0,46.00577213022629,36.12798471383557,1000.0,2.761253051748781,1.1018619049293292,57.29386927413139
1891,48.4588710602456,40.44739744873428,1.9854691392520052,0.03725148257054469,0.009639670246871616,100.0,48.4588710602456,40.44739744873428,1000.0,2.9386485616762266,0.7474509288864497,62.03095686364205
1892,46.88427340277001,38.011017623915485,2.0900970983945224,0.040746377905673085,0.010476513391046547,62.0,46.88427340277001,38.011017623915485,1000.0,3.214349512110475,0.812338956114228,55.68708564710496
1893,51.115026629737386,42.69117134042211,1.9426949534108293,0.03803327589924101,0.014811473094866056,48.0,51.115026629737386,42.69117134042211,1000.0,3.0003217000956384,1.1484676383538264,52.30921622787394
1894,60.8164005509565,50.9907376177202,2.9437346596908838,0.05718683867833454,0.0031926105494258132,108.0,60.8164005509565,50.9907376177202,1000.0,4.0,0.24755200744708467,63.05551437995176
1895,48.951724359292,38.1442110771299,1.8680818758066362,0.038229141133574104,0.008250121061882092,172.0,48.951724359292,38.1442110771299,1000.0,3.015772872758775,0.6397065971349675,69.26441193411112
1896,52.963304184296476,41.569770363558916,2.383544572004104,0.048629728253640016,0.00875857666871164,179.0,52.963304184296476,41.569770363558916,1000.0,3.8362414359385166,0.6791317647900131,69.79754509916837
1897,53.06450036074,38.5429786242376,2.460424382585844,0.04397045844756625,0.013389106459437755,143.0,53.06450036074,38.5429786242376,1000.0,3.4686867624258286,1.038178672482509,66.79831507788056
1898,69.1961567743921,60.2214886186585,2.8177887823191083,0.03444829331135095,0.00679846168176189,380.0,69.1961567743921,60.2214886186585,1000.0,2.7175140586658815,0.5271462994992984,79.87603581370199
1899,61.3950370822284,53.1213000958105,2.8082231584096835,0.0485826561022221,0.013719187588985418,374.0,61.3950370822284,53.1213000958105,1000.0,3.83252806668409,1.0637728515954676,79.66268514751629
1900,42.69360966692397,31.1899272657752,2.160753285362526,0.03597983444981823,0.01260798724644134,436.0,42.69360966692397,31.1899272657752,1000.0,2.838332368519234,0.9776114262621624,81.71922539889158
1901,41.2607514123095,34.2002506942956,2.6468724934694845,0.04719373965925308,0.014241362479674379,240.0,41.2607514123095,34.2002506942956,1000.0,3.722960956175401,1.1042617995668267,73.72011212830854
1902,39.8498502700427,31.967125604891,1.675560332657961,0.029478202621853647,0.019707258231772055,240.0,39.8498502700427,31.967125604891,1000.0,2.3254397344176345,1.5280821951273265,73.72011212830854
